tile,score,parent
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190086/48001F003202511190086 czarno/brudne_48001F003202511190086 czarno_x004_y002.bmp,625.8072597056307,48001F003202511190086 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190089/48001F003202511190089 czarno/brudne_48001F003202511190089 czarno_x005_y002.bmp,625.7017196808592,48001F003202511190089 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190044/48001F003202511190044/brudne_48001F003202511190044_x004_y001.bmp,625.682063118802,48001F003202511190044
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190035/48001F003202511190035/brudne_48001F003202511190035_x003_y001.bmp,625.681299763397,48001F003202511190035
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190117/48001F003202511190117 czarno/brudne_48001F003202511190117 czarno_x004_y001.bmp,625.5990509467665,48001F003202511190117 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190106/48001F003202511190106 czarno/brudne_48001F003202511190106 czarno_x004_y002.bmp,625.4667199415017,48001F003202511190106 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190105/48001F003202511190105 czarno/brudne_48001F003202511190105 czarno_x006_y002.bmp,625.239967487345,48001F003202511190105 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190074/48001F003202511190074/brudne_48001F003202511190074_x003_y002.bmp,624.8659205828008,48001F003202511190074
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190110/48001F003202511190110/brudne_48001F003202511190110_x008_y002.bmp,624.4499463637512,48001F003202511190110
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190099/48001F003202511190099/brudne_48001F003202511190099_x003_y001.bmp,624.3530994551293,48001F003202511190099
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190118/48001F003202511190118/brudne_48001F003202511190118_x008_y002.bmp,624.3012475047763,48001F003202511190118
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190061/48001F003202511190061/brudne_48001F003202511190061_x000_y001.bmp,624.2867598446937,48001F003202511190061
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190061/48001F003202511190061 czarno/brudne_48001F003202511190061 czarno_x000_y001.bmp,624.2867598446937,48001F003202511190061 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190039/48001F003202511190039 czarno/brudne_48001F003202511190039 czarno_x003_y002.bmp,624.2430119440542,48001F003202511190039 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190112/48001F003202511190112/brudne_48001F003202511190112_x008_y001.bmp,624.0653673769557,48001F003202511190112
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190105/48001F003202511190105/brudne_48001F003202511190105_x006_y002.bmp,624.0379224024364,48001F003202511190105
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190112/48001F003202511190112 czarno/brudne_48001F003202511190112 czarno_x008_y001.bmp,624.0103827395105,48001F003202511190112 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190037/48001F003202511190037 czarno/brudne_48001F003202511190037 czarno_x004_y002.bmp,623.7896109378344,48001F003202511190037 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190069/48001F003202511190069 czarno/brudne_48001F003202511190069 czarno_x005_y002.bmp,623.7825606046827,48001F003202511190069 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190114/48001F003202511190114/brudne_48001F003202511190114_x006_y002.bmp,623.7421648693853,48001F003202511190114
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190110/48001F003202511190110 czarno/brudne_48001F003202511190110 czarno_x008_y002.bmp,623.71567969631,48001F003202511190110 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190095/48001F003202511190095 czarno/brudne_48001F003202511190095 czarno_x003_y001.bmp,623.6993887360768,48001F003202511190095 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190032/48001F003202511190032/brudne_48001F003202511190032_x001_y002.bmp,623.1061045774404,48001F003202511190032
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190115/48001F003202511190115/brudne_48001F003202511190115_x004_y001.bmp,623.089155029098,48001F003202511190115
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190044/48001F003202511190044 czarno/brudne_48001F003202511190044 czarno_x001_y002.bmp,622.9850822383924,48001F003202511190044 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190086/48001F003202511190086 czarno/brudne_48001F003202511190086 czarno_x002_y001.bmp,622.8774955366134,48001F003202511190086 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190044/48001F003202511190044/brudne_48001F003202511190044_x001_y002.bmp,622.8411276200823,48001F003202511190044
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190100/48001F003202511190100 czarno/brudne_48001F003202511190100 czarno_x006_y001.bmp,622.7155617459211,48001F003202511190100 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190115/48001F003202511190115 czarno/brudne_48001F003202511190115 czarno_x004_y001.bmp,622.58401199129,48001F003202511190115 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190086/48001F003202511190086/brudne_48001F003202511190086_x002_y001.bmp,622.5264276514972,48001F003202511190086
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190107/48001F003202511190107/brudne_48001F003202511190107_x002_y001.bmp,622.469512193933,48001F003202511190107
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190035/48001F003202511190035 czarno/brudne_48001F003202511190035 czarno_x003_y001.bmp,622.1839272586076,48001F003202511190035 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190113/48001F003202511190113 czarno/brudne_48001F003202511190113 czarno_x005_y001.bmp,622.1655629925408,48001F003202511190113 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190118/48001F003202511190118 czarno/brudne_48001F003202511190118 czarno_x004_y002.bmp,622.1302624961972,48001F003202511190118 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190032/48001F003202511190032/brudne_48001F003202511190032_x005_y002.bmp,622.010762050646,48001F003202511190032
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190079/48001F003202511190079 czarno/brudne_48001F003202511190079 czarno_x003_y001.bmp,621.8874678906432,48001F003202511190079 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190044/48001F003202511190044 czarno/brudne_48001F003202511190044 czarno_x004_y001.bmp,621.5277395225712,48001F003202511190044 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190050/48001F003202511190050/brudne_48001F003202511190050_x003_y002.bmp,621.5027279086971,48001F003202511190050
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190118/48001F003202511190118 czarno/brudne_48001F003202511190118 czarno_x008_y002.bmp,621.46297664542,48001F003202511190118 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190079/48001F003202511190079/brudne_48001F003202511190079_x003_y001.bmp,621.2237351313852,48001F003202511190079
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190107/48001F003202511190107/brudne_48001F003202511190107_x006_y002.bmp,620.6741106184236,48001F003202511190107
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190107/48001F003202511190107 czarno/brudne_48001F003202511190107 czarno_x002_y001.bmp,620.3089378494915,48001F003202511190107 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190106/48001F003202511190106/brudne_48001F003202511190106_x004_y002.bmp,620.2245728523849,48001F003202511190106
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190037/48001F003202511190037 czarno/brudne_48001F003202511190037 czarno_x001_y001.bmp,620.2228628104203,48001F003202511190037 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190037/48001F003202511190037/brudne_48001F003202511190037_x001_y001.bmp,620.1880924684374,48001F003202511190037
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190095/48001F003202511190095/brudne_48001F003202511190095_x003_y001.bmp,620.1748875939265,48001F003202511190095
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190058/48001F003202511190058 czarno/brudne_48001F003202511190058 czarno_x002_y002.bmp,620.0095060730964,48001F003202511190058 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190089/48001F003202511190089/brudne_48001F003202511190089_x001_y001.bmp,619.3725991305873,48001F003202511190089
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190091/48001F003202511190091 czarno/brudne_48001F003202511190091 czarno_x000_y002.bmp,619.1277804842684,48001F003202511190091 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190050/48001F003202511190050 czarno/brudne_48001F003202511190050 czarno_x003_y002.bmp,619.0868713471027,48001F003202511190050 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190117/48001F003202511190117/brudne_48001F003202511190117_x005_y001.bmp,618.9940477380915,48001F003202511190117
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190091/48001F003202511190091/brudne_48001F003202511190091_x000_y002.bmp,618.9381481247401,48001F003202511190091
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190069/48001F003202511190069 czarno/brudne_48001F003202511190069 czarno_x001_y001.bmp,618.804530755282,48001F003202511190069 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190117/48001F003202511190117 czarno/brudne_48001F003202511190117 czarno_x005_y001.bmp,618.7487345894478,48001F003202511190117 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190061/48001F003202511190061 czarno/brudne_48001F003202511190061 czarno_x004_y001.bmp,618.7178959514167,48001F003202511190061 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190113/48001F003202511190113/brudne_48001F003202511190113_x005_y001.bmp,618.6734896627931,48001F003202511190113
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190059/48001F003202511190059 czarno/brudne_48001F003202511190059 czarno_x005_y001.bmp,618.5141904723278,48001F003202511190059 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190059/48001F003202511190059/brudne_48001F003202511190059_x005_y001.bmp,618.5141904723278,48001F003202511190059
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190069/48001F003202511190069/brudne_48001F003202511190069_x001_y001.bmp,618.3626902634896,48001F003202511190069
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190043/48001F003202511190043 czarno/brudne_48001F003202511190043 czarno_x005_y001.bmp,618.1721318224445,48001F003202511190043 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190043/48001F003202511190043/brudne_48001F003202511190043_x005_y001.bmp,618.1721318224445,48001F003202511190043
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190032/48001F003202511190032 czarno/brudne_48001F003202511190032 czarno_x005_y002.bmp,618.1698555427138,48001F003202511190032 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190077/48001F003202511190077/brudne_48001F003202511190077_x002_y001.bmp,617.6420615270181,48001F003202511190077
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190044/48001F003202511190044 czarno/brudne_48001F003202511190044 czarno_x002_y001.bmp,617.5763638225362,48001F003202511190044 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190064/48001F003202511190064 czarno/brudne_48001F003202511190064 czarno_x003_y002.bmp,617.4786295481172,48001F003202511190064 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190119/48001F003202511190119/brudne_48001F003202511190119_x006_y002.bmp,617.4373957775279,48001F003202511190119
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190119/48001F003202511190119 czarno/brudne_48001F003202511190119 czarno_x006_y002.bmp,617.0221963303775,48001F003202511190119 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190045/48001F003202511190045/brudne_48001F003202511190045_x002_y002.bmp,616.924221669382,48001F003202511190045
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190089/48001F003202511190089 czarno/brudne_48001F003202511190089 czarno_x001_y001.bmp,616.8167806466954,48001F003202511190089 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190042/48001F003202511190042 czarno/brudne_48001F003202511190042 czarno_x002_y002.bmp,616.7810637900002,48001F003202511190042 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190097/48001F003202511190097/brudne_48001F003202511190097_x001_y001.bmp,616.7373902061954,48001F003202511190097
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190058/48001F003202511190058 czarno/brudne_48001F003202511190058 czarno_x003_y002.bmp,616.6276920157397,48001F003202511190058 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190097/48001F003202511190097 czarno/brudne_48001F003202511190097 czarno_x001_y001.bmp,616.1381478269504,48001F003202511190097 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190116/48001F003202511190116/brudne_48001F003202511190116_x006_y002.bmp,616.0429891446256,48001F003202511190116
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190061/48001F003202511190061/brudne_48001F003202511190061_x004_y001.bmp,615.904572421583,48001F003202511190061
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190045/48001F003202511190045 czarno/brudne_48001F003202511190045 czarno_x002_y002.bmp,615.6596829892114,48001F003202511190045 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190113/48001F003202511190113 czarno/brudne_48001F003202511190113 czarno_x006_y002.bmp,615.2922035837546,48001F003202511190113 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190111/48001F003202511190111 czarno/brudne_48001F003202511190111 czarno_x005_y001.bmp,615.2132897924312,48001F003202511190111 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190033/48001F003202511190033 czarno/brudne_48001F003202511190033 czarno_x000_y001.bmp,615.1396793313907,48001F003202511190033 czarno
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190044/48001F003202511190044/brudne_48001F003202511190044_x002_y001.bmp,615.0959692908364,48001F003202511190044
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190115/48001F003202511190115/brudne_48001F003202511190115_x002_y001.bmp,615.0111081273972,48001F003202511190115
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190086/48001F003202511190086/brudne_48001F003202511190086_x004_y002.bmp,614.8555918278325,48001F003202511190086
/content/drive/MyDrive/project/data/car_data_tiles/brudne/202511190115/48001F003202511190115 czarno/brudne_48001F003202511190115 czarno_x002_y001.bmp,614.7451153105976,48001F003202511190115 czarno
